date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,DayCategory
1/26/2015,4.0,1,Monday,8,0.6,15.09,1519.0,360.0,23,0.0,0,0,52.0,0.600143365,Weekday
1/27/2015,4.0,1,Tuesday,2,0.75,22.52,1635.0,6840.0,119,0.0,0,0,57.0,1.000230409,Weekday
1/27/2015,4.0,1,Tuesday,3,0.75,22.52,1299.0,6840.0,119,0.0,0,0,57.0,1.000230409,Weekday
1/27/2015,4.0,2,Tuesday,10,0.8,3.94,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.979527778,Weekday
1/27/2015,4.0,2,Tuesday,4,0.8,4.3,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.940625,Weekday
1/27/2015,4.0,1,Tuesday,10,0.8,22.52,1134.0,6720.0,70,0.0,0,0,56.0,0.900129762,Weekday
1/27/2015,4.0,2,Tuesday,3,0.75,3.94,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.861875,Weekday
1/27/2015,4.0,1,Tuesday,4,0.8,22.52,1106.0,6780.0,60,0.0,0,0,56.5,0.850312684,Weekday
1/27/2015,4.0,2,Tuesday,8,0.65,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.845458333,Weekday
1/27/2015,4.0,2,Tuesday,12,0.7,4.15,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.823555556,Weekday
1/27/2015,4.0,1,Tuesday,1,0.75,22.94,1871.0,6960.0,55,0.0,0,0,58.0,0.800263218,Weekday
1/27/2015,4.0,2,Tuesday,2,0.75,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.788,Weekday
1/27/2015,4.0,2,Tuesday,1,0.75,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.77815,Weekday
1/27/2015,4.0,1,Tuesday,9,0.7,29.12,1294.0,6960.0,50,0.0,0,0,58.0,0.700386207,Weekday
1/27/2015,4.0,1,Tuesday,12,0.7,15.26,1462.0,4080.0,40,0.0,0,0,34.0,0.700164706,Weekday
1/27/2015,4.0,1,Tuesday,8,0.65,15.09,976.0,240.0,23,0.0,0,0,52.0,0.650307143,Weekday
1/27/2015,4.0,1,Tuesday,6,0.8,30.4,338.0,3840.0,34,0.0,0,0,32.0,0.622828125,Weekday
1/27/2015,4.0,2,Tuesday,6,0.8,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.6225,Weekday
1/28/2015,4.0,1,Wednesday,2,0.8,22.52,1559.0,6840.0,90,0.0,0,0,57.0,1.000230409,Weekday
1/28/2015,4.0,1,Wednesday,3,0.8,22.52,1350.0,6840.0,113,0.0,0,0,57.0,1.000230409,Weekday
1/28/2015,4.0,2,Wednesday,1,0.75,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.9456,Weekday
1/28/2015,4.0,2,Wednesday,2,0.8,3.94,1190.4659913169319,1800.0,0,0.0,0,0,15.0,0.902222222,Weekday
1/28/2015,4.0,1,Wednesday,10,0.8,22.52,1175.0,6720.0,60,0.0,0,0,56.0,0.850532143,Weekday
1/28/2015,4.0,1,Wednesday,1,0.75,22.94,1868.0,6960.0,81,0.0,0,0,58.0,0.850362069,Weekday
1/28/2015,4.0,2,Wednesday,10,0.8,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.840533333,Weekday
1/28/2015,4.0,1,Wednesday,5,0.6,20.79,1045.0,6960.0,88,0.0,0,0,58.0,0.800534483,Weekday
1/28/2015,4.0,1,Wednesday,4,0.8,22.52,1342.0,6780.0,50,0.0,0,0,56.5,0.800489676,Weekday
1/28/2015,4.0,2,Wednesday,12,0.75,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.755555556,Weekday
1/28/2015,4.0,1,Wednesday,9,0.7,29.12,1340.0,6960.0,63,0.0,0,0,58.0,0.750593103,Weekday
1/28/2015,4.0,1,Wednesday,12,0.75,15.26,1429.0,3600.0,45,0.0,0,0,35.0,0.750283333,Weekday
1/28/2015,4.0,2,Wednesday,4,0.8,4.3,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.722638889,Weekday
1/28/2015,4.0,2,Wednesday,8,0.65,4.15,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.553333333,Weekday
1/28/2015,4.0,1,Wednesday,8,0.7,38.09,336.0,6240.0,0,0.0,0,0,52.0,0.467693269,Weekday
1/28/2015,4.0,2,Wednesday,7,0.6,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.4276613622499999,Weekday
1/28/2015,4.0,1,Wednesday,7,0.6,23.54,958.0,6600.0,0,0.0,0,0,55.0,0.4276613622499999,Weekday
1/29/2015,,1,Thursday,2,0.8,22.52,1416.0,6840.0,113,0.0,0,0,57.0,1.000230409,Weekday
1/29/2015,,2,Thursday,4,0.8,4.3,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.989,Weekday
1/29/2015,,1,Thursday,3,0.8,22.52,1287.0,6840.0,100,0.0,0,0,57.0,0.950185965,Weekday
1/29/2015,,1,Thursday,4,0.8,22.52,1444.0,6900.0,88,0.0,0,0,57.5,0.9008,Weekday
1/29/2015,,1,Thursday,10,0.8,22.52,1088.0,6720.0,88,0.0,0,0,56.0,0.900129762,Weekday
1/29/2015,,2,Thursday,8,0.65,4.15,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.877552083,Weekday
1/29/2015,,2,Thursday,11,0.6,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.864583333,Weekday
1/29/2015,,2,Thursday,10,0.8,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.85695,Weekday
1/29/2015,,2,Thursday,1,0.75,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.853666667,Weekday
1/29/2015,,1,Thursday,1,0.75,22.94,1579.0,6960.0,81,0.0,0,0,58.0,0.850362069,Weekday
1/29/2015,,1,Thursday,9,0.7,29.12,1170.0,6960.0,53,0.0,0,0,58.0,0.850170115,Weekday
1/29/2015,,1,Thursday,5,0.65,20.79,1015.0,7080.0,81,0.0,0,0,59.0,0.800473729,Weekday
1/29/2015,,2,Thursday,2,0.8,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.773333333,Weekday
1/29/2015,,1,Thursday,12,0.75,15.26,1436.0,4200.0,45,0.0,0,0,35.0,0.750646667,Weekday
1/29/2015,,2,Thursday,12,0.75,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.634666667,Weekday
1/29/2015,,1,Thursday,11,0.6,20.1,1601.0,4320.0,46,0.0,0,0,51.0,0.60059761,Weekday
1/29/2015,,2,Thursday,3,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.4925,Weekday
1/29/2015,,1,Thursday,7,0.65,23.54,830.0,6600.0,0,0.0,0,0,55.0,0.48792,Weekday
1/31/2015,,1,Saturday,3,0.8,22.52,1136.0,6960.0,113,0.0,0,0,58.0,1.000457471,Weekend
1/31/2015,,1,Saturday,2,0.8,22.52,1397.0,6840.0,113,0.0,0,0,57.0,1.000230409,Weekend
1/31/2015,,2,Saturday,2,0.8,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.971866667,Weekend
1/31/2015,,2,Saturday,3,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.971866667,Weekend
1/31/2015,,2,Saturday,4,0.8,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.971866667,Weekend
1/31/2015,,2,Saturday,10,0.8,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.971866667,Weekend
1/31/2015,,2,Saturday,1,0.75,3.94,1190.4659913169319,1800.0,0,0.0,0,0,15.0,0.971866667,Weekend
1/31/2015,,2,Saturday,9,0.75,3.94,1190.4659913169319,240.0,0,0.0,0,0,2.0,0.971866667,Weekend
1/31/2015,,2,Saturday,12,0.75,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.971866667,Weekend
1/31/2015,,2,Saturday,5,0.7,3.94,1190.4659913169319,240.0,0,0.0,0,0,2.0,0.971866667,Weekend
1/31/2015,,2,Saturday,7,0.7,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.971866667,Weekend
1/31/2015,,2,Saturday,8,0.65,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.971866667,Weekend
1/31/2015,,2,Saturday,11,0.65,3.94,1190.4659913169319,600.0,0,0.0,0,0,5.0,0.971866667,Weekend
1/31/2015,,2,Saturday,6,0.6,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.971866667,Weekend
1/31/2015,,1,Saturday,10,0.8,22.52,1116.0,6720.0,93,0.0,0,0,56.0,0.920236905,Weekend
1/31/2015,,1,Saturday,4,0.8,22.52,1432.0,6660.0,88,0.0,0,0,57.5,0.900537069,Weekend
1/31/2015,,1,Saturday,9,0.75,29.12,1082.0,6840.0,81,0.0,0,0,57.0,0.850610526,Weekend
1/31/2015,,1,Saturday,1,0.75,22.94,1502.0,6960.0,81,0.0,0,0,58.0,0.850362069,Weekend
1/31/2015,,1,Saturday,12,0.75,15.26,1209.0,4200.0,45,0.0,0,0,35.0,0.750646667,Weekend
1/31/2015,,1,Saturday,5,0.7,50.89,282.0,5880.0,56,0.0,0,0,59.0,0.656763743,Weekend
1/31/2015,,1,Saturday,11,0.65,20.1,1417.0,6480.0,49,0.0,0,0,54.0,0.650148148,Weekend
1/31/2015,,1,Saturday,6,0.6,18.79,799.0,3960.0,23,0.0,0,0,33.0,0.600710606,Weekend
1/31/2015,,1,Saturday,7,0.7,23.54,1109.0,6720.0,0,0.0,0,0,56.0,0.4276613622499999,Weekend
2/1/2015,1.0,2,Sunday,8,0.65,4.15,1190.4659913169319,960.0,0,0.0,0,0,8.0,1.0115625,Weekend
2/1/2015,1.0,1,Sunday,2,0.8,22.52,1396.0,6900.0,113,0.0,0,0,57.5,1.000671304,Weekend
2/1/2015,1.0,1,Sunday,1,0.8,22.94,1582.0,3060.0,113,0.0,0,0,58.5,1.000402055,Weekend
2/1/2015,1.0,2,Sunday,1,0.75,3.94,1190.4659913169319,2280.0,0,0.0,0,0,19.0,0.950438596,Weekend
2/1/2015,1.0,1,Sunday,3,0.8,22.52,1124.0,6840.0,100,0.0,0,0,57.0,0.950185965,Weekend
2/1/2015,1.0,2,Sunday,2,0.8,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.912766667,Weekend
2/1/2015,1.0,2,Sunday,7,0.7,3.94,1190.4659913169319,2160.0,0,0.0,0,0,18.0,0.892194444,Weekend
2/1/2015,1.0,2,Sunday,10,0.8,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.8865,Weekend
2/1/2015,1.0,1,Sunday,10,0.8,22.52,1282.0,6720.0,75,0.0,0,0,56.0,0.850532143,Weekend
2/1/2015,1.0,1,Sunday,4,0.8,22.52,1472.0,7020.0,60,0.0,0,0,58.5,0.85011396,Weekend
2/1/2015,1.0,2,Sunday,4,0.8,4.3,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.845069444,Weekend
2/1/2015,1.0,1,Sunday,9,0.75,29.12,1282.0,6960.0,45,0.0,0,0,58.0,0.750593103,Weekend
2/1/2015,1.0,1,Sunday,12,0.75,15.26,1276.0,1440.0,45,0.0,0,0,35.0,0.750450658,Weekend
2/1/2015,1.0,2,Sunday,12,0.75,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.702666667,Weekend
2/1/2015,1.0,1,Sunday,11,0.7,20.1,1192.0,6120.0,75,0.0,0,0,54.0,0.700508929,Weekend
2/1/2015,1.0,1,Sunday,6,0.65,18.79,881.0,3960.0,26,0.0,0,0,33.0,0.651007071,Weekend
2/1/2015,1.0,1,Sunday,8,0.6,24.26,1196.0,6600.0,0,0.0,0,0,55.0,0.466821212,Weekend
2/1/2015,1.0,1,Sunday,7,0.7,24.26,1400.0,6720.0,0,0.0,0,0,56.0,0.4276613622499999,Weekend
2/1/2015,1.0,2,Sunday,6,0.6,2.9,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.4276613622499999,Weekend
2/2/2015,1.0,1,Monday,1,0.8,22.94,16882.0,7020.0,113,0.0,0,0,58.5,1.000602279,Weekday
2/2/2015,1.0,2,Monday,9,0.75,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.994270833,Weekday
2/2/2015,1.0,1,Monday,2,0.8,22.52,21385.0,7020.0,88,0.0,0,0,58.5,0.900158405,Weekday
2/2/2015,1.0,1,Monday,3,0.8,22.52,21266.0,6840.0,70,0.0,0,0,57.0,0.90014152,Weekday
2/2/2015,1.0,1,Monday,10,0.8,22.52,21540.0,6720.0,88,0.0,0,0,56.0,0.900129762,Weekday
2/2/2015,1.0,2,Monday,10,0.8,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.85695,Weekday
2/2/2015,1.0,2,Monday,4,0.8,4.3,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.809236111,Weekday
2/2/2015,1.0,1,Monday,12,0.8,15.26,12261.0,3600.0,63,0.0,0,0,35.0,0.800401961,Weekday
2/2/2015,1.0,1,Monday,4,0.8,22.52,23122.0,5940.0,50,0.0,0,0,56.5,0.800393224,Weekday
2/2/2015,1.0,1,Monday,9,0.75,29.12,8992.0,6960.0,55,0.0,0,0,58.0,0.799963218,Weekday
2/2/2015,1.0,2,Monday,12,0.75,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.740444444,Weekday
2/2/2015,1.0,1,Monday,11,0.7,20.55,9792.0,6480.0,60,0.0,0,0,54.0,0.700398148,Weekday
2/2/2015,1.0,1,Monday,6,0.7,18.79,2984.0,3960.0,30,0.0,0,0,33.0,0.700354545,Weekday
2/2/2015,1.0,2,Monday,8,0.65,4.15,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.561979167,Weekday
2/2/2015,1.0,2,Monday,1,0.75,3.94,1190.4659913169319,2280.0,0,0.0,0,0,19.0,0.504596491,Weekday
2/2/2015,1.0,1,Monday,7,0.7,24.26,2698.0,6720.0,0,0.0,0,0,56.0,0.4276613622499999,Weekday
2/2/2015,1.0,2,Monday,6,0.6,2.9,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.4276613622499999,Weekday
2/2/2015,1.0,1,Monday,8,0.65,24.26,1435.0,6600.0,0,0.0,0,0,55.0,0.4276613622499999,Weekday
2/3/2015,1.0,2,Tuesday,2,0.8,3.94,1190.4659913169319,2400.0,0,0.0,0,0,20.0,1.001416667,Weekday
2/3/2015,1.0,1,Tuesday,1,0.8,22.52,1500.0,6900.0,113,0.0,0,0,57.5,1.000018551,Weekday
2/3/2015,1.0,1,Tuesday,10,0.8,22.52,1188.0,6720.0,90,0.0,0,0,56.0,0.999995238,Weekday
2/3/2015,1.0,2,Tuesday,1,0.8,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.99485,Weekday
2/3/2015,1.0,2,Tuesday,8,0.7,4.15,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.976979167,Weekday
2/3/2015,1.0,1,Tuesday,3,0.8,22.52,1112.0,6840.0,100,0.0,0,0,57.0,0.950185965,Weekday
2/3/2015,1.0,1,Tuesday,2,0.8,22.52,1452.0,6960.0,100,0.0,0,0,58.0,0.949981609,Weekday
2/3/2015,1.0,2,Tuesday,9,0.75,3.94,1190.4659913169319,1320.0,0,0.0,0,0,11.0,0.919954545,Weekday
2/3/2015,1.0,1,Tuesday,4,0.8,22.52,340.0,5460.0,63,0.0,0,0,56.5,0.800434622,Weekday
2/3/2015,1.0,1,Tuesday,12,0.8,15.26,1029.0,2040.0,50,0.0,0,0,35.0,0.800259023,Weekday
2/3/2015,1.0,2,Tuesday,12,0.8,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.778222222,Weekday
2/3/2015,1.0,1,Tuesday,9,0.75,29.12,1070.0,6960.0,34,0.0,0,0,58.0,0.750593103,Weekday
2/3/2015,1.0,1,Tuesday,11,0.7,25.31,946.0,5760.0,60,0.0,0,0,54.0,0.700513566,Weekday
2/3/2015,1.0,1,Tuesday,6,0.7,18.79,913.0,4020.0,30,0.0,0,0,33.5,0.700184577,Weekday
2/3/2015,1.0,1,Tuesday,8,0.7,24.26,1363.0,6660.0,0,0.0,0,0,55.5,0.586465465,Weekday
2/3/2015,1.0,1,Tuesday,7,0.7,24.26,1639.0,6720.0,0,0.0,0,0,56.0,0.541517857,Weekday
2/3/2015,1.0,2,Tuesday,4,0.8,4.3,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.5375,Weekday
2/3/2015,1.0,2,Tuesday,6,0.7,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.495416667,Weekday
2/3/2015,1.0,1,Tuesday,5,0.6,30.1,415.0,6960.0,0,0.0,0,0,58.0,0.4276613622499999,Weekday
2/4/2015,1.0,1,Wednesday,2,0.8,22.52,1263.0,6900.0,100,0.0,0,0,57.5,1.05028058,Weekday
2/4/2015,1.0,1,Wednesday,3,0.8,22.52,968.0,6840.0,113,0.0,0,0,57.0,1.000230409,Weekday
2/4/2015,1.0,1,Wednesday,10,0.8,22.52,1108.0,6720.0,113,0.0,0,0,56.0,0.999995238,Weekday
2/4/2015,1.0,2,Wednesday,2,0.8,3.94,1190.4659913169319,2160.0,0,0.0,0,0,18.0,0.966759259,Weekday
2/4/2015,1.0,2,Wednesday,1,0.8,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.929183333,Weekday
2/4/2015,1.0,2,Wednesday,8,0.7,4.15,1190.4659913169319,3000.0,0,0.0,0,0,25.0,0.915766667,Weekday
2/4/2015,1.0,1,Wednesday,1,0.8,22.52,1532.0,6900.0,88,0.0,0,0,57.5,0.900147246,Weekday
2/4/2015,1.0,1,Wednesday,12,0.8,15.26,1094.0,4080.0,38,0.0,0,0,34.0,0.800401961,Weekday
2/4/2015,1.0,1,Wednesday,9,0.8,22.52,1086.0,6960.0,50,0.0,0,0,58.0,0.799963218,Weekday
2/4/2015,1.0,2,Wednesday,7,0.7,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.779791667,Weekday
2/4/2015,1.0,2,Wednesday,9,0.75,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.755166667,Weekday
2/4/2015,1.0,1,Wednesday,6,0.7,18.79,941.0,3360.0,30,0.0,0,0,33.0,0.700710417,Weekday
2/4/2015,1.0,1,Wednesday,7,0.7,24.26,1471.0,6960.0,0,0.0,0,0,58.0,0.700612069,Weekday
2/4/2015,1.0,1,Wednesday,11,0.7,10.05,1042.0,6120.0,60,0.0,0,0,53.0,0.700278846,Weekday
2/4/2015,1.0,1,Wednesday,8,0.7,29.12,1248.0,6840.0,0,0.0,0,0,57.0,0.700135088,Weekday
2/4/2015,1.0,2,Wednesday,12,0.8,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.687555556,Weekday
2/4/2015,1.0,2,Wednesday,6,0.7,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.531666667,Weekday
2/5/2015,1.0,1,Thursday,2,0.8,22.52,1300.0,6780.0,113,0.0,0,0,56.5,1.000446018,Weekday
2/5/2015,1.0,1,Thursday,1,0.8,22.52,1485.0,6900.0,113,0.0,0,0,57.5,1.000018551,Weekday
2/5/2015,1.0,1,Thursday,10,0.8,22.52,1039.0,6720.0,113,0.0,0,0,56.0,0.999995238,Weekday
2/5/2015,1.0,2,Thursday,2,0.8,3.94,1190.4659913169319,2640.0,0,0.0,0,0,22.0,0.999924242,Weekday
2/5/2015,1.0,1,Thursday,3,0.8,22.52,1063.0,6840.0,100,0.0,0,0,57.0,0.950185965,Weekday
2/5/2015,1.0,2,Thursday,6,0.7,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.9425,Weekday
2/5/2015,1.0,2,Thursday,12,0.8,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.906666667,Weekday
2/5/2015,1.0,2,Thursday,7,0.7,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.8471,Weekday
2/5/2015,1.0,2,Thursday,1,0.8,3.94,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.845458333,Weekday
2/5/2015,1.0,1,Thursday,12,0.8,15.26,1083.0,720.0,38,0.0,0,0,34.0,0.800612676,Weekday
2/5/2015,1.0,1,Thursday,9,0.8,29.12,1069.0,6960.0,50,0.0,0,0,58.0,0.799963218,Weekday
2/5/2015,1.0,2,Thursday,10,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.771583333,Weekday
2/5/2015,1.0,1,Thursday,11,0.75,10.05,668.0,2520.0,34,0.0,0,0,26.0,0.7504,Weekday
2/5/2015,1.0,1,Thursday,6,0.7,18.79,766.0,2760.0,30,0.0,0,0,33.0,0.700079032,Weekday
2/5/2015,1.0,1,Thursday,5,0.7,30.1,557.0,6960.0,0,0.0,0,0,58.0,0.562212644,Weekday
2/5/2015,1.0,1,Thursday,8,0.7,24.26,1167.0,6840.0,0,0.0,0,0,57.0,0.496549708,Weekday
2/7/2015,1.0,2,Saturday,2,0.8,3.94,1190.4659913169319,3000.0,0,0.0,0,0,25.0,1.050666667,Weekend
2/7/2015,1.0,1,Saturday,2,0.8,22.52,1186.0,6900.0,113,0.0,0,0,58.0,1.000018551,Weekend
2/7/2015,1.0,1,Saturday,3,0.8,22.52,1060.0,6840.0,100,0.0,0,0,57.0,0.950185965,Weekend
2/7/2015,1.0,1,Saturday,1,0.8,22.52,1534.0,6780.0,88,0.0,0,0,57.0,0.900135693,Weekend
2/7/2015,1.0,1,Saturday,10,0.8,22.52,1142.0,6720.0,88,0.0,0,0,56.0,0.900129762,Weekend
2/7/2015,1.0,2,Saturday,12,0.8,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.899111111,Weekend
2/7/2015,1.0,2,Saturday,1,0.8,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.870083333,Weekend
2/7/2015,1.0,2,Saturday,6,0.75,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.845833333,Weekend
2/7/2015,1.0,1,Saturday,12,0.8,15.26,1021.0,4080.0,63,0.0,0,0,34.0,0.800401961,Weekend
2/7/2015,1.0,1,Saturday,9,0.8,29.12,829.0,6960.0,50,0.0,0,0,58.0,0.799963218,Weekend
2/7/2015,1.0,2,Saturday,9,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.771583333,Weekend
2/7/2015,1.0,1,Saturday,6,0.75,18.79,813.0,1560.0,34,0.0,0,0,33.0,0.750520115,Weekend
2/7/2015,1.0,1,Saturday,11,0.75,10.05,677.0,3240.0,45,0.0,0,0,27.0,0.750027778,Weekend
2/7/2015,1.0,2,Saturday,7,0.7,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.715766667,Weekend
2/7/2015,1.0,1,Saturday,4,0.6,30.1,486.0,6780.0,30,0.0,0,1,57.0,0.600224189,Weekend
2/7/2015,1.0,1,Saturday,5,0.7,30.1,687.0,7500.0,0,0.0,0,0,59.0,0.545657673,Weekend
2/7/2015,1.0,2,Saturday,4,0.8,4.3,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.447916667,Weekend
2/8/2015,2.0,1,Sunday,2,0.8,22.52,1233.0,6900.0,113,0.0,0,0,57.5,1.000018551,Weekend
2/8/2015,2.0,2,Sunday,7,0.7,4.15,1190.4659913169319,1440.0,0,0.0,0,0,12.0,0.928680556,Weekend
2/8/2015,2.0,1,Sunday,10,0.8,22.52,1388.0,6720.0,88,0.0,0,0,56.0,0.9008,Weekend
2/8/2015,2.0,1,Sunday,1,0.8,22.52,1615.0,6780.0,88,0.0,0,0,56.5,0.900135693,Weekend
2/8/2015,2.0,1,Sunday,3,0.8,22.52,1283.0,6720.0,88,0.0,0,0,56.0,0.900129762,Weekend
2/8/2015,2.0,2,Sunday,1,0.8,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.893066667,Weekend
2/8/2015,2.0,2,Sunday,12,0.8,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.891555556,Weekend
2/8/2015,2.0,2,Sunday,2,0.8,3.94,1190.4659913169319,2160.0,0,0.0,0,0,18.0,0.875555556,Weekend
2/8/2015,2.0,2,Sunday,8,0.7,4.15,1190.4659913169319,1800.0,0,0.0,0,0,15.0,0.840888889,Weekend
2/8/2015,2.0,1,Sunday,12,0.8,15.26,1026.0,2880.0,63,0.0,0,0,34.0,0.800355208,Weekend
2/8/2015,2.0,1,Sunday,9,0.8,29.12,909.0,6960.0,50,0.0,0,0,58.0,0.799963218,Weekend
2/8/2015,2.0,1,Sunday,6,0.75,18.79,670.0,3960.0,34,0.0,0,0,33.0,0.75065101,Weekend
2/8/2015,2.0,1,Sunday,11,0.75,10.05,629.0,3240.0,45,0.0,0,0,27.0,0.750027778,Weekend
2/8/2015,2.0,1,Sunday,5,0.7,30.1,754.0,7020.0,0,0.0,0,0,58.5,0.700618234,Weekend
2/8/2015,2.0,2,Sunday,6,0.75,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.610208333,Weekend
2/8/2015,2.0,2,Sunday,9,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.607416667,Weekend
2/8/2015,2.0,1,Sunday,4,0.65,30.1,712.0,6780.0,44,0.0,0,1,56.5,0.568259587,Weekend
2/8/2015,2.0,1,Sunday,7,0.7,24.26,148.0,6960.0,0,0.0,0,0,58.0,0.4276613622499999,Weekend
2/8/2015,2.0,1,Sunday,8,0.7,24.26,154.0,6840.0,0,0.0,0,0,57.0,0.4276613622499999,Weekend
2/9/2015,2.0,2,Monday,2,0.8,3.94,1190.4659913169319,2160.0,0,0.0,0,0,18.0,1.057962963,Weekday
2/9/2015,2.0,2,Monday,1,0.8,3.94,1190.4659913169319,1200.0,0,0.0,0,0,10.0,0.962016667,Weekday
2/9/2015,2.0,1,Monday,10,0.8,22.52,1127.0,120.0,88,0.0,0,0,56.0,0.9008,Weekday
2/9/2015,2.0,1,Monday,1,0.8,22.52,1506.0,3600.0,70,0.0,0,0,57.0,0.900509044,Weekday
2/9/2015,2.0,1,Monday,2,0.8,22.52,1413.0,360.0,70,0.0,0,0,57.0,0.900477825,Weekday
2/9/2015,2.0,2,Monday,6,0.75,2.9,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.888125,Weekday
2/9/2015,2.0,1,Monday,12,0.8,15.26,970.0,4080.0,63,0.0,0,0,34.0,0.800401961,Weekday
2/9/2015,2.0,1,Monday,3,0.8,22.52,1271.0,5400.0,50,0.0,0,0,57.0,0.800161172,Weekday
2/9/2015,2.0,1,Monday,9,0.8,29.12,1073.0,6960.0,50,0.0,0,0,58.0,0.799963218,Weekday
2/9/2015,2.0,1,Monday,4,0.7,30.1,767.0,3300.0,50,0.0,0,1,57.0,0.790003236,Weekday
2/9/2015,2.0,1,Monday,11,0.75,10.05,103.0,0.0,45,0.0,0,0,54.0,0.750648148,Weekday
2/9/2015,2.0,1,Monday,5,0.7,30.1,773.0,7020.0,40,0.0,0,0,58.0,0.700618234,Weekday
2/9/2015,2.0,2,Monday,9,0.8,3.94,1190.4659913169319,960.0,0,0.0,0,0,8.0,0.697708333,Weekday
2/9/2015,2.0,1,Monday,6,0.75,18.79,708.0,4080.0,0,0.0,0,0,34.0,0.612517157,Weekday
2/9/2015,2.0,2,Monday,12,0.8,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,0.4276613622499999,Weekday
2/10/2015,2.0,2,Tuesday,12,0.8,4.08,1190.4659913169319,1080.0,0,0.0,0,0,9.0,1.004888889,Weekday
