quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,no_of_workers,actual_productivity,productivity_difference
0,0,5,9,0.75,3.94,1190.4659913169319,960.0,0,8.0,0.755166667,0.005166667000000014
0,1,5,6,0.7,18.79,941.0,3360.0,30,33.0,0.700710417,0.0007104170000000742
0,1,5,7,0.7,24.26,1471.0,6960.0,0,58.0,0.700612069,0.0006120689999999929
0,1,5,11,0.7,10.05,1042.0,6120.0,60,53.0,0.700278846,0.00027884600000005477
0,1,5,8,0.7,29.12,1248.0,6840.0,0,57.0,0.700135088,0.00013508800000006094
0,0,5,12,0.8,4.08,1190.4659913169319,1080.0,0,9.0,0.687555556,-0.11244444400000009
0,0,5,6,0.7,2.9,1190.4659913169319,960.0,0,8.0,0.531666667,-0.16833333299999997
0,1,3,2,0.8,22.52,1300.0,6780.0,113,56.5,1.000446018,0.20044601800000006
0,1,3,1,0.8,22.52,1485.0,6900.0,113,57.5,1.000018551,0.20001855099999988
0,1,3,10,0.8,22.52,1039.0,6720.0,113,56.0,0.999995238,0.19999523799999996
0,0,3,2,0.8,3.94,1190.4659913169319,2640.0,0,22.0,0.999924242,0.19992424199999992
0,1,3,3,0.8,22.52,1063.0,6840.0,100,57.0,0.950185965,0.15018596499999992
0,0,3,6,0.7,2.9,1190.4659913169319,960.0,0,8.0,0.9425,0.24250000000000005
0,0,3,12,0.8,4.08,1190.4659913169319,1080.0,0,9.0,0.906666667,0.10666666699999994
0,0,3,7,0.7,3.94,1190.4659913169319,1200.0,0,10.0,0.8471,0.1471
0,0,3,1,0.8,3.94,1190.4659913169319,1440.0,0,12.0,0.845458333,0.045458332999999906
0,1,3,12,0.8,15.26,1083.0,720.0,38,34.0,0.800612676,0.0006126759999999232
0,1,3,9,0.8,29.12,1069.0,6960.0,50,58.0,0.799963218,-3.678200000001297e-05
0,0,3,10,0.8,3.94,1190.4659913169319,960.0,0,8.0,0.771583333,-0.028416667000000007
0,1,3,11,0.75,10.05,668.0,2520.0,34,26.0,0.7504,0.00039999999999995595
0,1,3,6,0.7,18.79,766.0,2760.0,30,33.0,0.700079032,7.903200000003441e-05
0,1,3,5,0.7,30.1,557.0,6960.0,0,58.0,0.562212644,-0.13778735599999992
0,1,3,8,0.7,24.26,1167.0,6840.0,0,57.0,0.496549708,-0.20345029199999998
0,0,1,2,0.8,3.94,1190.4659913169319,3000.0,0,25.0,1.050666667,0.25066666699999995
0,1,1,2,0.8,22.52,1186.0,6900.0,113,58.0,1.000018551,0.20001855099999988
0,1,1,3,0.8,22.52,1060.0,6840.0,100,57.0,0.950185965,0.15018596499999992
0,1,1,1,0.8,22.52,1534.0,6780.0,88,57.0,0.900135693,0.10013569299999991
0,1,1,10,0.8,22.52,1142.0,6720.0,88,56.0,0.900129762,0.10012976200000001
0,0,1,12,0.8,4.08,1190.4659913169319,1080.0,0,9.0,0.899111111,0.09911111099999992
0,0,1,1,0.8,3.94,1190.4659913169319,1200.0,0,10.0,0.870083333,0.07008333299999991
0,0,1,6,0.75,2.9,1190.4659913169319,960.0,0,8.0,0.845833333,0.09583333299999997
0,1,1,12,0.8,15.26,1021.0,4080.0,63,34.0,0.800401961,0.00040196100000000623
0,1,1,9,0.8,29.12,829.0,6960.0,50,58.0,0.799963218,-3.678200000001297e-05
0,0,1,9,0.8,3.94,1190.4659913169319,960.0,0,8.0,0.771583333,-0.028416667000000007
0,1,1,6,0.75,18.79,813.0,1560.0,34,33.0,0.750520115,0.0005201150000000432
0,1,1,11,0.75,10.05,677.0,3240.0,45,27.0,0.750027778,2.777799999997832e-05
0,0,1,7,0.7,3.94,1190.4659913169319,1200.0,0,10.0,0.715766667,0.015766667000000067
0,1,1,4,0.6,30.1,486.0,6780.0,30,57.0,0.600224189,0.00022418899999998576
0,1,1,5,0.7,30.1,687.0,7500.0,0,59.0,0.545657673,-0.15434232699999995
0,0,1,4,0.8,4.3,1190.4659913169319,960.0,0,8.0,0.447916667,-0.35208333300000005
1,1,2,2,0.8,22.52,1233.0,6900.0,113,57.5,1.000018551,0.20001855099999988
1,0,2,7,0.7,4.15,1190.4659913169319,1440.0,0,12.0,0.928680556,0.22868055600000003
1,1,2,10,0.8,22.52,1388.0,6720.0,88,56.0,0.9008,0.1008
1,1,2,1,0.8,22.52,1615.0,6780.0,88,56.5,0.900135693,0.10013569299999991
1,1,2,3,0.8,22.52,1283.0,6720.0,88,56.0,0.900129762,0.10012976200000001
1,0,2,1,0.8,3.94,1190.4659913169319,1200.0,0,10.0,0.893066667,0.09306666699999999
1,0,2,12,0.8,4.08,1190.4659913169319,1080.0,0,9.0,0.891555556,0.09155555599999998
1,0,2,2,0.8,3.94,1190.4659913169319,2160.0,0,18.0,0.875555556,0.07555555599999997
1,0,2,8,0.7,4.15,1190.4659913169319,1800.0,0,15.0,0.840888889,0.14088888900000007
1,1,2,12,0.8,15.26,1026.0,2880.0,63,34.0,0.800355208,0.00035520799999999575
1,1,2,9,0.8,29.12,909.0,6960.0,50,58.0,0.799963218,-3.678200000001297e-05
1,1,2,6,0.75,18.79,670.0,3960.0,34,33.0,0.75065101,0.0006510100000000074
1,1,2,11,0.75,10.05,629.0,3240.0,45,27.0,0.750027778,2.777799999997832e-05
1,1,2,5,0.7,30.1,754.0,7020.0,0,58.5,0.700618234,0.0006182340000000508
1,0,2,6,0.75,2.9,1190.4659913169319,960.0,0,8.0,0.610208333,-0.139791667
1,0,2,9,0.8,3.94,1190.4659913169319,960.0,0,8.0,0.607416667,-0.19258333300000008
1,1,2,4,0.65,30.1,712.0,6780.0,44,56.5,0.568259587,-0.08174041300000001
1,1,2,7,0.7,24.26,148.0,6960.0,0,58.0,0.4276613622499999,-0.27233863775000006
1,1,2,8,0.7,24.26,154.0,6840.0,0,57.0,0.4276613622499999,-0.27233863775000006
1,0,0,2,0.8,3.94,1190.4659913169319,2160.0,0,18.0,1.057962963,0.257962963
1,0,0,1,0.8,3.94,1190.4659913169319,1200.0,0,10.0,0.962016667,0.16201666699999995
1,1,0,10,0.8,22.52,1127.0,120.0,88,56.0,0.9008,0.1008
1,1,0,1,0.8,22.52,1506.0,3600.0,70,57.0,0.900509044,0.10050904399999994
1,1,0,2,0.8,22.52,1413.0,360.0,70,57.0,0.900477825,0.10047782499999991
1,0,0,6,0.75,2.9,1190.4659913169319,960.0,0,8.0,0.888125,0.13812500000000005
1,1,0,12,0.8,15.26,970.0,4080.0,63,34.0,0.800401961,0.00040196100000000623
1,1,0,3,0.8,22.52,1271.0,5400.0,50,57.0,0.800161172,0.00016117199999998721
1,1,0,9,0.8,29.12,1073.0,6960.0,50,58.0,0.799963218,-3.678200000001297e-05
1,1,0,4,0.7,30.1,767.0,3300.0,50,57.0,0.790003236,0.09000323600000004
1,1,0,11,0.75,10.05,103.0,0.0,45,54.0,0.750648148,0.000648148000000015
1,1,0,5,0.7,30.1,773.0,7020.0,40,58.0,0.700618234,0.0006182340000000508
1,0,0,9,0.8,3.94,1190.4659913169319,960.0,0,8.0,0.697708333,-0.10229166700000003
1,1,0,6,0.75,18.79,708.0,4080.0,0,34.0,0.612517157,-0.13748284300000002
1,0,0,12,0.8,4.08,1190.4659913169319,1080.0,0,9.0,0.4276613622499999,-0.37233863775000015
1,0,4,12,0.8,4.08,1190.4659913169319,1080.0,0,9.0,1.004888889,0.20488888900000002
1,0,4,2,0.8,3.94,1190.4659913169319,2160.0,0,18.0,0.966759259,0.166759259
1,1,4,10,0.8,22.52,1268.0,0.0,88,56.0,0.90063244,0.10063243999999993
1,1,4,1,0.8,22.52,1546.0,0.0,88,57.0,0.90047076,0.10047075999999999
1,1,4,3,0.8,22.52,813.0,0.0,88,57.0,0.90047076,0.10047075999999999
1,1,4,2,0.8,22.52,1512.0,0.0,88,57.0,0.899984058,0.09998405799999999
1,0,4,1,0.8,3.94,1190.4659913169319,1440.0,0,12.0,0.853666667,0.053666667
1,1,4,9,0.8,29.12,1263.0,2160.0,38,58.0,0.8008,0.0007999999999999119
1,1,4,12,0.8,15.26,900.0,4080.0,50,34.0,0.800401961,0.00040196100000000623
1,0,4,4,0.7,4.15,1190.4659913169319,1800.0,0,15.0,0.796755556,0.09675555600000008
1,1,4,6,0.75,18.79,640.0,2400.0,0,34.0,0.750797009,0.0007970090000000152
1,1,4,11,0.8,10.05,13.0,3240.0,34,54.0,0.750648148,-0.04935185200000003
1,1,4,5,0.75,30.1,855.0,7020.0,45,58.0,0.750356125,0.00035612500000004044
1,1,4,4,0.7,30.1,855.0,7020.0,40,58.0,0.700618234,0.0006182340000000508
1,0,4,9,0.8,3.94,1190.4659913169319,960.0,0,8.0,0.6895,-0.11050000000000004
1,0,4,6,0.75,2.9,1190.4659913169319,960.0,0,8.0,0.628333333,-0.12166666699999995
1,0,5,4,0.7,4.15,1190.4659913169319,1800.0,0,15.0,1.033155556,0.33315555600000013
1,0,5,12,0.8,4.08,1190.4659913169319,1080.0,0,9.0,1.02,0.21999999999999997
1,1,5,2,0.8,22.52,1557.0,0.0,90,57.5,1.000344928,0.20034492800000003
1,1,5,1,0.8,22.52,1498.0,0.0,113,57.0,1.000065789,0.20006578899999994
1,0,5,2,0.8,3.94,1190.4659913169319,2160.0,0,18.0,0.912037037,0.112037037
1,0,5,5,0.7,4.15,1190.4659913169319,240.0,0,2.0,0.87,0.17000000000000004
1,1,5,10,0.8,22.52,598.0,0.0,75,56.0,0.850364583,0.05036458299999991
1,1,5,6,0.8,18.79,656.0,3480.0,38,34.0,0.800947475,0.0009474749999999199
1,1,5,12,0.8,15.26,854.0,4080.0,50,34.0,0.800401961,0.00040196100000000623
1,1,5,9,0.8,29.12,609.0,3240.0,50,58.0,0.800144144,0.0001441439999999572
1,1,5,5,0.75,30.1,788.0,7380.0,56,59.5,0.750406233,0.0004062329999999781
1,1,5,8,0.6,30.1,1069.0,4560.0,30,58.0,0.714410494,0.11441049400000003
1,1,5,4,0.7,30.1,667.0,5940.0,40,59.5,0.700588406,0.0005884060000000968
1,0,5,1,0.8,3.94,1190.4659913169319,1440.0,0,12.0,0.618361111,-0.18163888900000003
1,1,5,7,0.6,30.1,829.0,3360.0,23,58.0,0.600070513,7.051300000004979e-05
1,0,5,9,0.8,3.94,1190.4659913169319,960.0,0,8.0,0.54175,-0.2582500000000001
1,1,5,3,0.8,22.52,11.0,6840.0,0,57.0,0.536901754,-0.2630982460000001
1,0,3,4,0.7,4.15,1190.4659913169319,1800.0,0,15.0,1.096633333,0.39663333300000003
1,1,3,2,0.8,22.52,1327.0,0.0,113,57.5,1.000344928,0.20034492800000003
1,0,3,12,0.8,4.08,1190.4659913169319,1080.0,0,9.0,0.838666667,0.03866666699999999
1,1,3,12,0.8,15.26,894.0,4080.0,50,34.0,0.800401961,0.00040196100000000623
1,1,3,5,0.75,30.1,610.0,7080.0,56,59.0,0.750799435,0.000799435000000015
1,1,3,6,0.8,18.79,779.0,3960.0,0,33.0,0.688017677,-0.111982323
1,0,3,1,0.8,3.94,1190.4659913169319,1440.0,0,12.0,0.664875,-0.13512500000000005
1,0,3,9,0.8,3.94,1190.4659913169319,960.0,0,8.0,0.656666667,-0.14333333300000006
1,1,3,4,0.7,30.1,419.0,7080.0,0,59.0,0.637711864,-0.06228813599999994
1,0,3,2,0.8,3.94,1190.4659913169319,2160.0,0,18.0,0.601944444,-0.19805555600000002
1,0,3,5,0.7,4.15,1190.4659913169319,240.0,0,2.0,0.58,-0.12
1,1,3,7,0.65,30.1,909.0,7080.0,0,59.0,0.535677966,-0.11432203400000007
1,1,3,9,0.8,29.12,14.0,6960.0,0,58.0,0.497885057,-0.302114943
1,1,3,8,0.65,30.1,1193.0,7080.0,0,59.0,0.463403955,-0.18659604500000004
1,1,3,10,0.8,22.52,10.0,6000.0,0,50.0,0.441392,-0.35860800000000004
1,1,1,1,0.8,22.52,1416.0,6840.0,113,57.0,1.000230409,0.200230409
1,0,1,7,0.7,4.15,1190.4659913169319,1800.0,0,15.0,0.929277778,0.22927777800000004
1,0,1,4,0.75,4.15,1190.4659913169319,2400.0,0,20.0,0.902916667,0.15291666699999995
1,0,1,12,0.8,4.08,1190.4659913169319,1080.0,0,9.0,0.800888889,0.0008888889999999483
1,1,1,12,0.8,15.26,942.0,4080.0,63,34.0,0.800401961,0.00040196100000000623
1,1,1,2,0.8,22.52,674.0,3660.0,63,57.0,0.80037492,0.0003749199999999453
1,0,1,1,0.8,3.94,1190.4659913169319,1440.0,0,12.0,0.796208333,-0.0037916669999999986
1,1,1,4,0.75,30.1,481.0,7140.0,0,59.0,0.750392157,0.0003921569999999486
1,1,1,5,0.75,30.1,664.0,7140.0,56,59.0,0.750392157,0.0003921569999999486
1,0,1,8,0.7,4.15,1190.4659913169319,960.0,0,8.0,0.725625,0.02562500000000001
1,1,1,8,0.7,30.1,824.0,5160.0,0,60.0,0.700206125,0.00020612500000005696
1,1,1,7,0.7,30.1,957.0,7200.0,0,60.0,0.602,-0.09799999999999998
1,1,1,11,0.6,11.41,1039.0,2280.0,23,55.0,0.600447507,0.00044750700000006916
1,1,1,6,0.8,18.79,822.0,4080.0,0,34.0,0.557252451,-0.24274754900000006
1,0,1,6,0.8,2.9,1190.4659913169319,960.0,0,8.0,0.483333333,-0.31666666700000007
1,0,1,9,0.8,3.94,1190.4659913169319,960.0,0,8.0,0.4276613622499999,-0.37233863775000015
2,0,2,1,0.8,3.94,1190.4659913169319,960.0,0,8.0,1.1041092562500001,0.30410925625000007
2,0,2,2,0.8,3.94,1190.4659913169319,960.0,0,8.0,1.1041092562500001,0.30410925625000007
2,1,2,1,0.8,22.52,1420.0,6840.0,113,57.0,1.000230409,0.200230409
2,0,2,12,0.8,4.08,1190.4659913169319,1080.0,0,9.0,0.876444444,0.07644444399999994
2,1,2,12,0.8,15.26,1120.0,1440.0,50,34.0,0.800806306,0.0008063059999999789
2,0,2,5,0.75,4.15,1190.4659913169319,240.0,0,2.0,0.760833333,0.010833333
2,1,2,5,0.8,30.1,679.0,7140.0,0,59.5,0.722568627,-0.07743137300000003
2,0,2,11,0.6,2.9,1190.4659913169319,1200.0,0,10.0,0.715333333,0.11533333300000004
2,1,2,7,0.7,30.1,881.0,7080.0,0,59.0,0.700632768,0.0006327680000000058
2,1,2,6,0.75,18.79,814.0,4080.0,0,34.0,0.681598039,-0.06840196099999996
2,1,2,11,0.65,11.41,700.0,2640.0,23,53.0,0.650223718,0.00022371799999998387
2,0,2,8,0.7,4.15,1190.4659913169319,960.0,0,8.0,0.605208333,-0.09479166699999997
2,0,2,6,0.8,2.9,1190.4659913169319,960.0,0,8.0,0.604166667,-0.19583333300000005
2,1,2,4,0.75,30.1,919.0,7140.0,0,59.5,0.598627451,-0.15137254899999997
2,1,2,3,0.6,30.1,1361.0,6960.0,30,58.0,0.475718391,-0.12428160899999996
2,1,2,2,0.8,22.52,12.0,6900.0,0,57.5,0.432122899,-0.36787710100000004
2,0,2,4,0.75,4.15,1190.4659913169319,2400.0,0,20.0,0.4276613622499999,-0.3223386377500001
2,1,0,1,0.8,22.52,1422.0,6840.0,113,57.0,1.000230409,0.200230409
2,0,0,9,0.8,3.94,1190.4659913169319,1200.0,0,10.0,0.960433333,0.16043333299999996
2,0,0,12,0.8,4.08,1190.4659913169319,1080.0,0,9.0,0.891555556,0.09155555599999998
2,1,0,3,0.65,30.1,1263.0,600.0,63,58.0,0.802243319,0.152243319
2,1,0,5,0.8,30.1,461.0,0.0,0,59.0,0.800980392,0.0009803919999999966
2,1,0,12,0.8,15.26,1079.0,3720.0,38,34.0,0.800312375,0.00031237499999992036
2,0,0,6,0.8,2.9,1190.4659913169319,960.0,0,8.0,0.773333333,-0.02666666700000009
2,1,0,6,0.75,18.79,895.0,3960.0,0,33.0,0.75065101,0.0006510100000000074
2,1,0,4,0.75,30.1,912.0,7020.0,0,58.0,0.750356125,0.00035612500000004044
2,0,0,4,0.75,4.15,1190.4659913169319,1800.0,0,15.0,0.722333333,-0.027666666999999978
2,1,0,7,0.7,30.1,784.0,600.0,30,59.0,0.700459889,0.0004598890000000466
2,0,0,5,0.75,4.15,1190.4659913169319,1200.0,0,10.0,0.629416667,-0.12058333300000001
2,1,0,11,0.7,11.41,680.0,2160.0,30,54.0,0.565972222,-0.134027778
2,1,0,10,0.6,18.22,1131.0,5280.0,0,44.0,0.4276613622499999,-0.17233863775000008
2,1,0,9,0.6,18.79,2103.0,5400.0,0,54.0,0.4276613622499999,-0.17233863775000008
2,0,0,7,0.7,4.15,1190.4659913169319,1800.0,0,15.0,0.4276613622499999,-0.27233863775000006
2,1,4,1,0.8,22.52,1445.0,6840.0,113,57.0,1.000230409,0.200230409
2,0,4,10,0.8,3.94,1190.4659913169319,960.0,0,8.0,0.927541667,0.12754166699999991
2,0,4,7,0.7,5.13,1190.4659913169319,1200.0,0,10.0,0.91375,0.21375
2,0,4,12,0.8,5.13,1190.4659913169319,1080.0,0,9.0,0.9025,0.10249999999999992
2,1,4,12,0.8,15.26,1133.0,4080.0,38,34.0,0.800401961,0.00040196100000000623
2,1,4,6,0.75,18.79,726.0,3360.0,0,33.0,0.750621354,0.0006213539999999629
2,1,4,4,0.75,30.1,849.0,7020.0,45,58.0,0.750356125,0.00035612500000004044
2,0,4,6,0.8,2.9,1190.4659913169319,960.0,0,8.0,0.749166667,-0.050833333000000036
2,1,4,7,0.7,30.1,562.0,840.0,30,59.0,0.700888203,0.0008882030000000318
2,1,4,11,0.7,11.41,1054.0,3420.0,30,56.0,0.700614035,0.0006140350000000128
2,1,4,3,0.7,30.1,1422.0,6960.0,50,58.0,0.700603448,0.0006034480000000064
2,0,4,4,0.75,5.13,1190.4659913169319,960.0,0,8.0,0.656666667,-0.09333333300000002
2,1,4,5,0.8,30.1,680.0,7140.0,0,59.0,0.653431373,-0.14656862700000006
2,1,4,9,0.65,18.79,2120.0,5520.0,0,51.0,0.650134,0.00013399999999996748
2,0,4,9,0.8,3.94,1190.4659913169319,960.0,0,8.0,0.586041667,-0.213958333
2,0,4,2,0.8,5.13,1190.4659913169319,1800.0,0,15.0,0.5814,-0.21860000000000002
2,0,5,12,0.8,5.13,1190.4659913169319,1200.0,0,10.0,0.9918,0.19179999999999997
2,0,5,6,0.8,2.9,1190.4659913169319,1440.0,0,12.0,0.936861111,0.13686111099999998
2,0,5,2,0.8,5.13,1190.4659913169319,1440.0,0,12.0,0.919125,0.11912499999999993
2,1,5,11,0.7,11.41,685.0,3360.0,30,56.0,0.8211125,0.12111250000000007
2,1,5,4,0.8,30.1,864.0,480.0,50,58.0,0.800980392,0.0009803919999999966
2,1,5,5,0.8,30.1,511.0,0.0,0,59.0,0.800980392,0.0009803919999999966
2,1,5,12,0.8,15.26,1095.0,4080.0,63,34.0,0.800401961,0.00040196100000000623
2,1,5,1,0.8,22.52,1374.0,3960.0,63,57.0,0.800279693,0.00027969299999996977
2,1,5,6,0.75,18.79,759.0,3960.0,34,33.0,0.75065101,0.0006510100000000074
2,1,5,7,0.75,30.1,553.0,2280.0,45,59.0,0.75053268,0.0005326799999999521
2,0,5,4,0.75,5.13,1190.4659913169319,960.0,0,8.0,0.734645833,-0.01535416700000003
2,1,5,3,0.7,30.1,1057.0,0.0,40,58.0,0.700603448,0.0006034480000000064
2,1,5,9,0.7,18.79,1587.0,4560.0,30,51.0,0.70009573,9.573000000007159e-05
2,0,5,7,0.7,5.13,1190.4659913169319,960.0,0,8.0,0.671875,-0.028124999999999956
2,0,5,10,0.8,3.94,1190.4659913169319,960.0,0,8.0,0.64025,-0.15975000000000006
2,0,5,8,0.7,5.13,1190.4659913169319,960.0,0,8.0,0.58,-0.12
2,0,5,9,0.8,3.94,1190.4659913169319,960.0,0,8.0,0.549791667,-0.250208333
2,1,5,2,0.6,30.33,868.0,6840.0,0,57.0,0.4276613622499999,-0.17233863775000008
2,1,3,12,0.8,15.26,1126.0,1080.0,38,34.0,0.800711494,0.0007114939999999237
2,1,3,1,0.8,22.52,265.0,3840.0,63,57.0,0.800470513,0.00047051300000000573
2,1,3,4,0.8,30.1,859.0,7020.0,63,58.5,0.800094017,9.40170000000018e-05
2,0,3,6,0.8,2.9,1190.4659913169319,4320.0,0,18.0,0.785864198,-0.014135802000000086
2,1,3,6,0.75,18.79,899.0,3960.0,56,33.0,0.75065101,0.0006510100000000074
2,0,3,10,0.8,3.94,1190.4659913169319,2400.0,0,10.0,0.733277778,-0.066722222
2,0,3,2,0.8,5.13,1190.4659913169319,3600.0,0,15.0,0.710125,-0.08987500000000004
2,1,3,3,0.7,30.1,247.0,6960.0,50,58.0,0.700603448,0.0006034480000000064
2,1,3,11,0.7,11.41,653.0,3480.0,30,58.0,0.700540441,0.0005404410000000581
2,1,3,8,0.7,29.4,1116.0,6240.0,0,57.0,0.7,0.0
2,0,3,4,0.75,5.13,1190.4659913169319,1920.0,0,8.0,0.684027778,-0.06597222199999997
2,0,3,8,0.7,5.13,1190.4659913169319,1920.0,0,8.0,0.672135417,-0.027864582999999943
2,1,3,9,0.7,18.79,1603.0,6120.0,30,51.0,0.638614379,-0.061385621
2,0,3,5,0.75,5.13,1190.4659913169319,1920.0,0,8.0,0.631354167,-0.11864583299999998
2,0,3,12,0.8,5.13,1190.4659913169319,2160.0,0,9.0,0.609583333,-0.19041666700000004
2,1,3,2,0.65,30.33,841.0,6840.0,0,57.0,0.585315789,-0.06468421099999999
2,1,3,10,0.7,19.68,1410.0,5760.0,0,48.0,0.4276613622499999,-0.27233863775000006
3,0,2,6,0.8,2.9,1190.4659913169319,960.0,0,8.0,0.8319375,0.03193749999999995
3,0,2,2,0.8,5.13,1190.4659913169319,4800.0,0,20.0,0.8300625,0.030062499999999992
3,0,2,11,0.6,2.9,1190.4659913169319,2880.0,0,12.0,0.805555556,0.20555555599999997
3,1,2,12,0.8,15.26,1103.0,4080.0,63,34.0,0.800401961,0.00040196100000000623
3,1,2,4,0.8,30.1,922.0,5820.0,63,59.0,0.80000295,2.9499999999460513e-06
3,0,2,12,0.8,5.13,1190.4659913169319,2400.0,0,10.0,0.78375,-0.016250000000000098
3,0,2,9,0.8,3.94,1190.4659913169319,2400.0,0,10.0,0.753525,-0.046475000000000044
3,1,2,6,0.75,18.79,1055.0,3960.0,45,33.0,0.75065101,0.0006510100000000074
3,0,2,1,0.8,3.94,1190.4659913169319,2880.0,0,12.0,0.727349537,-0.072650463
3,1,2,8,0.7,29.4,1146.0,6840.0,40,57.0,0.700614035,0.0006140350000000128
3,1,2,2,0.7,30.33,746.0,6840.0,0,57.0,0.700605263,0.000605263000000078
3,1,2,11,0.75,11.41,834.0,3480.0,0,58.0,0.672140805,-0.07785919500000005
3,1,2,9,0.7,18.79,1717.0,3240.0,30,57.0,0.627011183,-0.07298881699999993
3,1,2,3,0.7,30.1,1041.0,8160.0,33,58.0,0.626577778,-0.07342222199999993
3,1,2,10,0.7,21.25,1531.0,6000.0,0,50.0,0.456875,-0.24312499999999998
3,0,2,10,0.8,3.94,1190.4659913169319,960.0,0,8.0,0.4276613622499999,-0.37233863775000015
3,0,2,7,0.7,5.13,1190.4659913169319,960.0,0,8.0,0.4276613622499999,-0.27233863775000006
3,0,0,10,0.8,3.94,1190.4659913169319,2400.0,0,20.0,0.955791667,0.1557916669999999
3,0,0,8,0.7,5.13,1190.4659913169319,960.0,0,8.0,0.930416667,0.23041666700000007
3,0,0,12,0.8,5.13,1190.4659913169319,1080.0,0,9.0,0.9025,0.10249999999999992
3,0,0,3,0.8,5.13,1190.4659913169319,2160.0,0,18.0,0.87115,0.07114999999999994
3,1,0,12,0.8,15.26,1060.0,4080.0,63,34.0,0.800401961,0.00040196100000000623
3,1,0,4,0.8,30.1,891.0,7140.0,38,59.0,0.800137255,0.00013725499999994728
3,1,0,5,0.8,30.1,541.0,7140.0,38,59.0,0.800137255,0.00013725499999994728
3,1,0,7,0.75,30.1,709.0,6960.0,45,58.0,0.750770115,0.0007701150000000156
3,1,0,6,0.75,18.79,1100.0,3960.0,45,33.0,0.75065101,0.0006510100000000074
3,1,0,11,0.75,11.41,826.0,2820.0,0,58.0,0.750293939,0.0002939389999999653
3,1,0,2,0.7,30.33,577.0,2160.0,30,58.0,0.700623,0.0006230000000000402
3,1,0,8,0.7,29.4,1094.0,6840.0,40,57.0,0.700614035,0.0006140350000000128
3,1,0,3,0.7,29.4,1228.0,6960.0,30,58.0,0.700362069,0.0003620690000000204
3,1,0,9,0.7,18.79,1641.0,6000.0,40,50.0,0.60128,-0.09871999999999992
3,1,0,10,0.7,21.25,1583.0,6000.0,0,50.0,0.4276613622499999,-0.27233863775000006
3,0,0,6,0.8,2.9,1190.4659913169319,960.0,0,8.0,0.4276613622499999,-0.37233863775000015
3,0,0,9,0.8,2.9,1190.4659913169319,960.0,0,8.0,0.4276613622499999,-0.37233863775000015
3,0,0,2,0.8,5.13,1190.4659913169319,960.0,0,8.0,0.4276613622499999,-0.37233863775000015
3,0,0,7,0.7,5.13,1190.4659913169319,960.0,0,8.0,0.4276613622499999,-0.27233863775000006
3,0,4,10,0.7,2.9,1190.4659913169319,1800.0,0,15.0,0.902222222,0.20222222200000006
3,0,4,3,0.8,4.6,1190.4659913169319,1440.0,0,12.0,0.811388889,0.011388888999999902
3,1,4,12,0.8,15.26,1062.0,4080.0,50,34.0,0.800401961,0.00040196100000000623
3,1,4,5,0.8,30.1,450.0,7140.0,50,60.0,0.800137255,0.00013725499999994728
3,1,4,4,0.8,30.1,901.0,6480.0,50,59.0,0.800071839,7.183899999996246e-05
3,0,4,8,0.7,4.6,1190.4659913169319,960.0,0,8.0,0.791458333,0.09145833300000006
3,1,4,7,0.75,30.1,739.0,5640.0,45,59.0,0.750727326,0.0007273260000000281
3,1,4,6,0.75,18.79,913.0,3360.0,45,33.0,0.75065101,0.0006510100000000074
3,1,4,11,0.75,11.61,698.0,3360.0,34,57.0,0.750437269,0.0004372689999999624
3,1,4,3,0.75,29.4,1172.0,5340.0,45,60.0,0.750176991,0.00017699100000001522
3,0,4,6,0.75,2.9,1190.4659913169319,1800.0,0,15.0,0.726933333,-0.02306666700000004
3,0,4,9,0.7,2.9,1190.4659913169319,1800.0,0,15.0,0.726933333,0.026933333000000004
3,1,4,2,0.7,30.33,408.0,1680.0,30,59.0,0.700623,0.0006230000000000402
3,1,4,8,0.7,29.4,1079.0,4560.0,40,58.0,0.700518519,0.0005185189999999951
3,1,4,9,0.7,18.79,1068.0,3000.0,30,52.0,0.700256795,0.00025679500000008737
3,0,4,11,0.7,2.9,1190.4659913169319,960.0,0,8.0,0.5046875,-0.1953125
3,1,4,10,0.7,21.25,1834.0,6360.0,0,53.0,0.471108491,-0.22889150899999994
3,0,4,2,0.7,3.9,1190.4659913169319,960.0,0,8.0,0.4276613622499999,-0.27233863775000006
3,1,4,1,0.6,22.53,708.0,5040.0,0,42.0,0.4276613622499999,-0.17233863775000008
3,1,5,9,0.75,18.79,1085.0,6240.0,56,52.0,0.970816667,0.22081666700000002
3,0,5,5,0.8,4.6,1190.4659913169319,1080.0,0,9.0,0.902962963,0.10296296299999996
3,0,5,3,0.8,4.6,1190.4659913169319,2400.0,0,20.0,0.900833333,0.10083333299999997
3,0,5,12,0.8,4.6,1190.4659913169319,1800.0,0,15.0,0.899555556,0.09955555599999999
3,0,5,10,0.7,2.9,1190.4659913169319,1200.0,0,10.0,0.845833333,0.145833333
3,1,5,4,0.8,30.1,323.0,4080.0,50,59.0,0.800808642,0.0008086419999999706
3,1,5,12,0.8,15.26,1053.0,4080.0,50,34.0,0.800401961,0.00040196100000000623
3,1,5,7,0.8,30.1,786.0,7080.0,50,59.0,0.800115819,0.00011581899999990597
3,1,5,6,0.75,18.79,1003.0,3960.0,45,33.0,0.75065101,0.0006510100000000074
3,1,5,11,0.75,11.61,635.0,3360.0,45,57.0,0.750503571,0.0005035709999999805
